tempo_s,referencia_deg
13.31,39.221028533576735
13.32,39.30024735355334
13.33,39.38052627385636
13.34,39.4618543036975
13.35,39.544220203785414
13.36,39.62761248796021
13.37,39.71201942488806
13.38,39.797429039815476
13.39,39.88382911638329
13.4,39.971207198499535
13.41,40.05955059227143
13.42,40.148846367995745
13.43,40.23908136220745
13.44,40.33024217978615
13.45,40.42231519611997
13.46,40.51528655932661
13.47,40.60914219253085
13.48,40.70386779619856
13.49,40.799448850526375
13.5,40.89587061788675
13.51,40.99311814532799
13.52,41.09117626712869
13.53,41.190029607406096
13.54,41.28966258277802
13.55,41.39005940507756
13.56,41.49120408412036
13.57,41.5930804305237
13.58,41.69567205857688
13.59,41.79896238916235
13.6,41.90293465272709
13.61,42.0075718923035
13.62,42.112856966579365
13.63,42.21877255301588
13.64,42.32530115101394
13.65,42.432425085126965
13.66,42.54012650832051
13.67,42.64838740527748
13.68,42.75718959574848
13.69,42.86651473794654
13.7,42.9763443319856
13.71,43.086659723361805
13.72,43.19744210647732
13.73,43.308672528205385
13.74,43.42033189149632
13.75,43.53240095902349
13.76,43.64486035686852
13.77,43.75769057824493
13.78,43.87087198725953
13.79,43.984384822710695
13.8,44.098209201922515
13.81,44.21232512461452
13.82,44.32671247680557
13.83,44.441351034751435
13.84,44.55622046891506
13.85,44.67130034796877
13.86,44.78657014282748
13.87,44.902009230712004
13.88,45.017596899241646
13.89,45.13331235055522
13.9,45.249134705459504
13.91,45.36504300760417
13.92,45.481016227682574
13.93,45.59703326765708
13.94,45.71307296500831
13.95,45.82911409700725
13.96,45.94513538500924
13.97,46.061115498769006
13.98,46.17703306077571
13.99,46.29286665060707
14.0,46.40859480930148
14.01,46.524196043747516
14.02,46.63964883108928
14.03,46.7549316231472
14.04,46.870022850852834
14.05,46.98490092869694
14.06,47.09954425918972
14.07,47.21393123733234
14.08,47.328040255098536
14.09,47.44184970592547
14.1,47.55533798921274
14.11,47.66848351482852
14.12,47.78126470762197
14.13,47.89366001194056
14.14,48.005647896151714
14.15,48.11720685716736
14.16,48.22831542497056
14.17,48.338952167143255
14.18,48.449095693393886
14.19,48.55872466008394
14.2,48.66781777475253
14.21,48.77635380063777
14.22,48.88431156119408
14.23,48.991669944604176
14.24,49.09840790828494
14.25,49.204504483386025
14.26,49.309938779280074
14.27,49.41468998804378
14.28,49.518737388928386
14.29,49.622060352818934
14.3,49.72463834668099
14.31,49.826450937994046
14.32,49.9274777991703
14.33,50.02769871195795
14.34,50.12709357182809
14.35,50.225642392343836
14.36,50.32332530951108
14.37,50.420122586109514
14.38,50.51601461600315
14.39,50.61098192842917
14.4,50.70500519226425
14.41,50.79806522026716
14.42,50.890142973296854
14.43,50.981219564504926
14.44,51.0712762635015
14.45,51.1602945004935
14.46,51.248255870394395
14.47,51.335142136904594
14.48,51.42093523656109
14.49,51.50561728275585
14.5,51.5891705697218
14.51,51.67157757648543
14.52,51.75282097078513
14.53,51.832883612954355
14.54,51.91174855976862
14.55,51.98939906825538
14.56,52.06581859946625
14.57,52.14099082220987
14.58,52.21489961674541
14.59,52.287529078435284
14.6,52.358863521356334
14.61,52.428887481868585
14.62,52.49758572214088
14.63,52.56494323363217
14.64,52.63094524052815
14.65,52.69557720313187
14.66,52.75882482120783
14.67,52.82067403727869
14.68,52.88111103987365
14.69,52.94012226672797
14.7,52.997694407932514
14.71,53.05381440903286
14.72,53.108469474077026
14.73,53.16164706861109
14.74,53.213334922622046
14.75,53.263521033427075
14.76,53.312193668508556
14.77,53.359341368294096
14.78,53.404952948881004
14.79,53.449017504704315
14.8,53.49152441114774
14.81,53.532463327097254
14.82,53.57182419743606
14.83,53.60959725548078
14.84,53.64577302535813
14.85,53.68034232432136
14.86,53.71329626500602
14.87,53.74462625762435
14.88,53.77432401209785
14.89,53.80238154012747
14.9,53.828791157200726
14.91,53.85354548453536
14.92,53.87663745095914
14.93,53.89806029472501
14.94,53.91780756526144
14.95,53.93587312485724
14.96,53.952251150280496
14.97,53.96693613433138
14.98,53.97992288732803
14.99,53.991206538525454
15.0,54.000782537466804
15.01,54.00864665526686
15.02,54.01479498582722
15.03,54.01922394698296
15.04,54.02193028158029
15.05,54.02291105848502
15.06,54.022163673521604
15.07,54.019685850342206
15.08,54.01547564122585
15.09,54.009531427807175
15.1,54.00185192173467
15.11,53.99243616525815
15.12,53.98128353174526
15.13,53.96839372612689
15.14,53.95376678527114
15.15,53.93740307828598
15.16,53.91930330675019
15.17,53.899468504872665
15.18,53.87790003957985
15.19,53.854599610531295
15.2,53.829569250063194
15.21,53.80281132306
15.22,53.77432852675382
15.23,53.74412389045187
15.24,53.71220077519176
15.25,53.678562873324765
15.26,53.64321420802702
15.27,53.60615913273867
15.28,53.567402330531266
15.29,53.526948813403045
15.3,53.48480392150276
15.31,53.44097332228159
15.32,53.39546300957375
15.33,53.34827930260561
15.34,53.299428844933686
15.35,53.248918603311594
15.36,53.196755866486136
15.37,53.14294824392286
15.38,53.087503664461224
15.39,53.03043037489949
15.4,52.97173693850998
15.41,52.91143223348452
15.42,52.849525451310726
15.43,52.78602609507922
15.44,52.720943977722264
15.45,52.654289220183934
15.46,52.586072249522566
15.47,52.51630379694532
15.48,52.44499489577583
15.49,52.372156879354826
15.5,52.297801378874645
15.51,52.22194032114756
15.52,52.14458592630874
15.53,52.065750705454334
15.54,51.98544745821476
15.55,51.90368927026418
15.56,51.820489510766436
15.57,51.7358618297579
15.58,51.649820155467964
15.59,51.56237869157771
15.6,51.47355191441715
15.61,51.383354570101794
15.62,51.29180167160915
15.63,51.19890849579572
15.64,51.10469058035498
15.65,51.00916372071741
15.66,50.91234396689267
15.67,50.81424762025505
15.68,50.71489123027271
15.69,50.61429159118138
15.7,50.51246573860313
15.71,50.40943094611145
15.72,50.30520472174243
15.73,50.199804804453905
15.74,50.093249160532416
15.75,49.98555597994933
15.76,49.87674367266655
15.77,49.766830864892896
15.78,49.65583639529176
15.79,49.54377931114095
15.8,49.43067886444569
15.81,49.31655450800514
15.82,49.20142589143403
15.83,49.085312857139606
15.84,48.96823543625518
15.85,48.850213844530934
15.86,48.73126847818311
15.87,48.61141990970215
15.88,48.49068888362127
15.89,48.36909631224561
15.9,48.246663271343685
15.91,48.123410995801585
15.92,47.99936087524109
15.93,47.87453444960248
15.94,47.748953404693424
15.95,47.62263956770426
15.96,47.49561490269155
15.97,47.36790150602981
15.98,47.23952160183353
15.99,47.11049753734977
16.0,46.980851778322595
16.01,46.85060690433033
16.02,46.71978560409677
16.03,46.58841067077731
16.04,46.456504997220904
16.05,46.324091571209316
16.059,46.19119347067423
16.07,46.05783385889352
16.08,45.92403597966794
16.09,45.78982315247898
16.1,45.65521876762905
16.11,45.52024628136527
16.12,45.38492921098771
16.129,45.249291129943416
16.14,45.11335566290697
16.149,44.97714648084918
16.16,44.840687296094394
16.17,44.70400185736826
16.18,44.56711394483638
16.19,44.4300473651353
16.2,44.29282594639704
16.21,44.155473533268044
16.219,44.018013981923744
16.23,43.880471155079924
16.24,43.74286891700202
16.25,43.60523112851338
16.26,43.4675816420036
16.27,43.32994429643828
16.28,43.192342912370904
16.29,43.05480128695855
16.3,42.91734318898195
16.309,42.77999235387144
16.32,42.642772478739765
16.33,42.505707217422774
16.34,42.368820175529535
16.35,42.23213490550227
16.36,42.095674901687936
16.37,41.959463595422164
16.379,41.82352435012692
16.39,41.687880456422455
16.4,41.552555127255616
16.41,41.417571493044576
16.42,41.28295259684177
16.43,41.14872138951594
16.44,41.01490072495435
16.45,40.88151335528607
16.46,40.74858192612801
16.47,40.616128971853996
16.48,40.484176910888536
16.49,40.352748041026196
16.5,40.22186453477756
16.51,40.09154843474276
16.52,39.96182164901399
16.53,39.83270594660769
16.54,39.70422295292741
16.55,39.57639414525885
16.56,39.449240848297485
16.57,39.32278422971024
16.58,39.19704529573207
16.59,39.07204488679838
16.6,38.94780367321445
16.61,38.82434215086261
16.62,38.70168063694846
16.63,38.579839265786774
16.64,38.45883798462826
16.65,38.338696549528066
16.66,38.219434521257
16.67,38.10107126125634
16.68,37.98362592763711
16.69,37.86711747122503
16.7,37.75156463165156
16.71,37.6369859334924
16.72,37.52339968245394
16.73,37.41082396160891
16.74,37.299276627681664
16.75,37.188775307384375
16.76,37.07933739380465
16.77,36.970980042845504
16.78,36.863720169718604
16.79,36.75757444549139
16.8,36.652559293689094
16.81,36.5486908869521
16.82,36.445985143749816
16.83,36.344457725151486
16.84,36.24412403165486
16.85,36.14499920007336
16.86,36.04709810048239
16.87,35.950435333225755
16.88,35.855025225982615
16.89,35.76088183089557
16.9,35.66801892176097
16.91,35.57644999128154
16.92,35.48618824838243
16.93,35.397246615590916
16.94,35.309637726480645
16.95,35.223373923180795
16.96,35.138467253950964
16.97,35.0549294708219
16.98,34.972772027303236
16.99,34.89200607615821
17.0,34.812642467246135
17.01,34.73469174543307
17.02,34.658164148571174
17.03,34.583069605547166
17.04,34.509417734400415
17.05,34.43721784051094
17.06,34.36647891485794
17.07,34.29720963234911
17.08,34.22941835022111
17.09,34.16311310651164
17.1,34.098301618603486
17.11,34.034991281840675
17.12,33.97318916821732
17.13,33.912902025139275
17.14,33.85413627425886
17.15,33.79689801038322
17.16,33.741193000455965
17.17,33.687026682613116
17.18,33.634404165312816
17.19,33.583330226539545
17.2,33.53380931308266
17.21,33.48584553988976
17.22,33.439442689494584
17.23,33.39460421152007
17.24,33.35133322225627
17.25,33.3096325043135
17.26,33.269504506350515
17.27,33.23095134287816
17.28,33.19397479413809
17.29,33.15857630605706
17.3,33.12475699027621
17.31,33.09251762425593
17.32,33.061858651455985
17.33,33.03278018159068
17.34,33.00528199095949
17.35,32.97936352285248
17.36,32.955023888030986
17.37,32.93226186528301
17.38,32.9110759020535
17.39,32.891464115149006
17.4,32.87342429151705
17.41,32.85695388909954
17.42,32.842050037760316
17.43,32.828709540286546
17.44,32.816928873463596
17.45,32.80670418922337
17.46,32.7980313158657
17.47,32.79090575935241
17.48,32.78532270467402
17.49,32.78127701728849
17.5,32.778763244631776
17.51,32.77777561769999
17.52,32.778308052702535
17.53,32.78035415278598
17.54,32.78390720982824
17.55,32.78896020630268
17.56,32.79550581721162
17.57,32.80353641208887
17.58,32.813044057070826
17.59,32.824020517035486
17.6,32.83645725780923
17.61,32.850345448440436
17.62,32.86567596353973
17.63,32.882439385686084
17.64,32.90062600789838
17.65,32.92022583617181
17.66,32.94122859207843
17.67,32.96362371543141
17.68,32.987400367012235
17.69,33.0125474313602
17.7,33.03905351962385
17.71,33.066906972473134
17.72,33.096095863072314
17.73,33.12660800011212
17.74,33.15843093090122
17.75,33.19155194451578
17.76,33.225958075006574
17.77,33.261636104662784
17.78,33.29857256733198
17.79,33.33675375179509
17.8,33.376165705196016
17.81,33.41679423652486
17.82,33.45862492015383
17.83,33.50164309942533
17.84,33.54583389029118
17.85,33.591182185002076
17.86,33.63767265584661
17.87,33.68528975893888
17.88,33.73401773805373
17.89,33.78384062850884
17.9,33.834742261092856
17.91,33.886706266038324
17.92,33.93971607703875
17.93,33.993754935308964
17.94,34.04880589368736
17.95,34.10485182077973
17.96,34.16187540514304
17.97,34.219859159508786
17.98,34.27878542504444
17.99,34.33863637565231
18.0,34.39939402230475
18.01,34.461040217414634
18.02,34.523556659240136
18.03,34.58692489632273
18.04,34.65112633195753
18.05,34.716142228694665
18.06,34.781953712871
18.07,34.848541779170795
18.08,34.91588729521433
18.09,34.9839710061737
18.1,35.05277353941442
18.11,35.12227540916166
18.12,35.19245702119041
18.13,35.26329867753821
18.14,35.33478058123933
18.15,35.406882841079515
18.16,35.47958547636998
18.17,35.55286842173945
18.18,35.62671153194363
18.19,35.70109458669049
18.2,35.77599729548021
18.21,35.85139930245914
18.22,35.927280191286286
18.23,36.00361949001108
18.24,36.080396675961744
18.25,36.15759118064271
18.26,36.23518239463997
18.27,36.313149672533584
18.28,36.391472337815955
18.29,36.470129687814236
18.3,36.549100998617064
18.31,36.62836553000287
18.32,36.70790253036971
18.33,36.7876912416652
18.34,36.86771090431518
18.35,36.94794076215018
18.36,37.02836006732852
18.37,37.10894808525493
18.38,37.18968409949328
18.39,37.27054741667277
18.4,37.3515173713859
18.41,37.432573331077485
18.42,37.51369470092338
18.43,37.5948609286979
18.44,37.67605150962855
18.45,37.7572459912374
18.46,37.83842397816746
18.47,37.91956513699333
18.48,38.00064920101477
18.49,38.081655975032255
18.5,38.16256534010315
18.51,38.24335725827779
18.52,38.32401177731398
18.53,38.40450903536897
18.54,38.484829265667926
18.55,38.56495280114771
18.56,38.64486007907482
18.57,38.72453164563651
18.58,38.80394816050405
18.59,38.883090401367056
18.6,38.9619392684377
18.61,39.04047578892399
18.62,39.11868112147087
18.63,39.19653656056822
18.64,39.27402354092475
18.65,39.35112364180675
18.66,39.42781859134057
18.67,39.504090270778036
18.68,39.579920718723784
18.69,39.655292135323265
18.7,39.73018688641086
18.71,39.80458750761685
18.72,39.87847670843238
18.73,39.95183737623149
18.74,40.02465258024931
18.75,40.09690557551535
18.76,40.16857980674127
18.77,40.23965891216183
18.78,40.31012672732849
18.79,40.379967288854644
18.8,40.44916483811156
18.81,40.517703824874246
18.82,40.58556891091648
18.83,40.65274497355388
18.84,40.71921710913463
18.85,40.78497063647675
18.86,40.849991100251025
18.87,40.91426427430929
18.88,40.977776164956765
18.89,41.04051301416795
18.9,41.10246130274543
18.91,41.16360775342063
18.92,41.22393933389591
18.93,41.28344325982739
18.94,41.34210699774772
18.95,41.39991826792803
18.96,41.456865047178674
18.97,41.51293557158793
18.98,41.568118339197945
18.99,41.62240211261756
19.0,41.67577592157131
19.01,41.72822906538384
19.02,41.77975111539947
19.03,41.83033191733619
19.04,41.87996159357342
19.05,41.928630545373416
19.06,41.97632945503536
19.07,42.02304928798192
19.08,42.06878129477764
19.09,42.11351701307902
19.1,42.15724826951534
19.11,42.199967181500234
19.12,42.241666158973445
19.13,42.282337906072264
19.14,42.32197542273255
19.15,42.36057200621866
19.16,42.398121252582115
19.17,42.4346170580487
19.18,42.47005362033361
19.19,42.50442543988434
19.2,42.537727321051165
19.21,42.569954373184714
19.22,42.601102011660714
19.23,42.631165958831424
19.24,42.66014224490361
19.25,42.688027208742966
19.26,42.714817498604674
19.27,42.74051007279011
19.28,42.76510220022932
19.29,42.78859146098941
19.3,42.81097574670855
19.31,42.832253260955625
19.32,42.852422519515365
19.33,42.871482350598974
19.34,42.88943189498023
19.35,42.906270606056964
19.36,42.921998249838
19.37,42.93661490485556
19.38,42.950120962003105
19.39,42.9625171242987
19.4,42.9738044065741
19.41,42.98398413508937
19.42,42.99305794707346
19.43,43.00102779019057
19.44,43.007895921932686
19.45,43.013664908938246
19.46,43.01833762623731
19.47,43.021917256423215
19.48,43.024407288751085
19.49,43.025811518163344
19.5,43.02613404424255
19.51,43.02537927009166
19.52,43.023551901142184
19.53,43.020656943890415
19.54,43.016699704562065
19.55,43.01168578770564
19.56,43.005621094714925
19.57,42.99851182228089
19.58,42.99036446077337
19.59,42.98118579255313
19.6,42.970982890214344
19.61,42.95976311475825
19.62,42.94753411369836
19.63,42.934303819097416
19.64,42.92008044553702
19.65,42.904872488020025
19.66,42.88868871980639
19.67,42.87153819018301
19.68,42.853430222168015
19.69,42.834374410150104
19.7,42.81438061746343
19.71,42.79345897389882
19.72,42.771619873151565
19.73,42.74887397020683
19.74,42.725232178662914
19.75,42.7007056679932
19.76,42.67530586074753
19.77,42.64904442969346
19.78,42.621933294898184
19.79,42.593984620751904
19.8,42.56521081293321
19.81,42.53562451531721
19.82,42.505238606827376
19.83,42.47406619823153
19.84,42.44212062888284
19.85,42.409415463406816
19.86,42.37596448833482
19.87,42.34178170868491
19.88,42.306881344491124
19.89,42.27127782728164
19.9,42.23498579650681
19.91,42.198020095918174
19.92,42.1603957698988
19.93,42.1221280597462
19.94,42.083232399908646
19.95,42.04372441417571
19.96,42.00361991182386
19.97,41.96293488371827
19.98,41.92168549837148
19.99,41.87988809796005
20.0,41.83755919430012
20.01,41.79471546478265
20.02,41.75137374826956
20.03,41.70755104095158
20.04,41.66326449216883
20.05,41.61853140019508
20.06,41.57336920798684
20.07,41.52779549889799
20.08,41.48182799236132
20.09,41.4354845395377
20.1,41.38878311893411
20.11,41.34174183199141
20.12,41.29437889864303
20.13,41.24671265284558
20.14,41.19876153808222
20.15,41.150544102840435
20.16,41.102078996064435
20.17,41.05338496258412
20.18,41.004480838521005
20.19,40.955385546672574
20.2,40.906118091876046
20.21,40.8566975563526
20.22,40.80714309503324
20.23,40.75747393086723
20.24,40.70770935011452
20.25,40.65786869762292
20.26,40.60797137209137
20.27,40.558036821320265
20.28,40.50808453745012
20.29,40.458134052189564
20.3,40.40820493203376
20.31,40.35831677347456
20.32,40.30848919820328
20.33,40.25874184830733
20.34,40.20909438146205
20.35,40.15956646611834
20.36,40.11017777668777
20.37,40.060947988726035
20.38,40.01189677411581
20.39,39.963043796250375
20.4,39.914408705218946
20.41,39.866011132994885
20.42,39.81787068862791
20.43,39.77000695344165
20.44,39.72243947623716
20.45,39.675187768504074
20.46,39.62827129964029
20.47,39.581709492180984
20.48,39.53552171703883
20.49,39.48972728875577
20.5,39.44434546076785
20.51,39.39939542068409
20.52,39.354896285580764
20.53,39.31086709731166
20.54,39.26732681783592
20.55,39.22429432456439
20.56,39.18178840572527
20.57,39.13982775575075
20.58,39.09843097068526
20.59,39.05761654361623
20.6,39.01740286012918
20.61,38.977808193787446
20.62,38.938850701637804
20.63,38.900548419743416
20.64,38.86291925874459
20.65,38.82598099944863
20.66,38.789751288450006
20.67,38.754247633781574
20.68,38.71948740059776
20.69,38.68548780689119
20.7,38.65226591924342
20.71,38.61983864861053
20.72,38.588222746145284
20.73,38.55743479905601
20.74,38.527491226503685
20.75,38.49840827553807
20.76,38.470202017073746
20.77,38.442888341906944
20.78,38.416482956774374
20.79,38.39100138045465
20.8,38.36645893991324
20.81,38.342870766492254
20.82,38.32025179214528
20.83,38.29861674571868
20.84,38.27798014927998
20.85,38.25835631449429
20.86,38.239759339049385
20.87,38.22220310313062
20.88,38.205701265946175
20.89,38.190267262303635
20.9,38.175914299238514
20.91,38.16265535269578
20.92,38.15050316426475
20.93,38.13947023796852
20.94,38.12956883710837
20.95,38.12081098116403
20.96,38.113208442750384
20.97,38.10677274463151
20.98,38.10151515679252
20.99,38.097446693570035
21.0,38.094578110841866
21.01,38.0929199032766
21.02,38.09248230164366
21.03,38.09327527018451
21.04,38.09530850404554
21.05,38.09859142677335
21.06,38.103133187872835
21.07,38.1089426604287
21.08,38.116028438791
21.09,38.12439883632514
21.1,38.13406188322699
21.11,38.14502532440331
21.12,38.157296617418396
21.13,38.170882930507005
21.14,38.18579114065425
21.15,38.20202783174288
21.16,38.21959929276824
21.17,38.23851151612132
21.18,38.258770195940556
21.19,38.28038072653237
21.2,38.30334820086099
21.21,38.3276774091079
21.22,38.3533728373012
21.23,38.380438666015166
21.24,38.40887876914041
21.25,38.438696712724564
21.26,38.46989575388437
21.27,38.50247883978877
21.28,38.53644860671345
21.29,38.571807379167296
21.3,38.608557169090616
21.31,38.64669967512529
21.32,38.68623628195733
21.33,38.727168059731696
21.34,38.76949576353941
21.35,38.81321983297755
21.36,38.858340391781596
21.37,38.90485724753059
21.38,38.9527698914251
21.39,39.00207749813795
21.4,39.05277892573768
21.41,39.10487271568499
21.42,39.158357092901795
21.43,39.21322996591311
21.44,39.269488927061765
21.45,39.32713125279557
21.46,39.3861539040271
21.47,39.446553526566
21.48,39.508326451623596
21.49,39.57146869638961
21.5,39.63597596468102
21.51,39.701843647662905
21.52,39.76906682464058
21.53,39.8376402639238
21.54,39.90755842376168
21.55,39.978815453349085
21.56,40.051405193903406
21.57,40.12532117981225
21.58,40.20055663985104
21.59,40.277104498470635
21.6,40.35495737715476
21.61,40.43410759584625
21.62,40.51454717444282
21.63,40.59626783436077
21.64,40.67926100016747
21.65,40.76351780128098
21.66,40.84902907373775
21.67,40.93578536202661
21.68,41.02377692098964
21.69,41.112993717789045
21.7,41.20342543393935
21.71,41.29506146740499
21.72,41.38789093476217
21.73,41.48190267342509
21.74,41.57708524393522
21.75,41.67342693231406
21.76,41.77091575247805
21.77,41.86953944871509
21.78,41.96928549822285
21.79,42.07014111370701
21.8,42.172093246040156
21.81,42.27512858697954
21.82,42.379233571944035
21.83,42.48439438284855
21.84,42.59059695099648
21.85,42.697826960028536
21.86,42.8060698489274
21.87,42.915310815078236
21.88,43.02553481738305
21.89,43.13672657942955
21.9,43.248870592712585
21.91,43.361951119908355
21.92,43.47595219819958
21.93,43.590857642652054
21.94,43.706651049640875
21.95,43.82331580032566
21.96,43.94083506417452
21.97,44.05919180253509
21.98,44.17836877225268
21.99,44.298348529333836
22.0,44.41911343265507
22.01,44.54064564771582
22.02,44.6629271504342
22.03,44.78593973098559
22.04,44.90966499768205
22.05,45.0340843808929
22.06,45.15917913700424
22.07,45.284930352417724
22.08,45.4113189475866
22.09,45.538325681088715
22.1,45.665931153735585
22.11,45.79411581271576
22.12,45.92285995577282
22.13,46.052143735415584
22.14,46.18194716316092
22.15,46.312250113807
22.16,46.4430323297368
22.17,46.57427342525061
22.18,46.70595289092622
22.19,46.838050098006406
22.2,46.970544302811916
22.21,47.10341465117995
22.22,47.23664018292577
22.23,47.370199836327906
22.24,47.50407245263446
22.25,47.63823678059065
22.26,47.77267148098598
22.27,47.907355131219745
22.28,48.04226622988461
22.29,48.17738320136613
22.3,48.312684400458544
22.31,48.448148116993984
22.32,48.58375258048604
22.33,48.719475964784735
22.34,48.855296392743085
22.35,48.99119194089409
22.36,49.12714064413589
22.37,49.26312050042587
22.38,49.39910947548084
22.39,49.53508550748363
22.4,49.6710265117939
22.41,49.806910385662896
22.42,49.94271501295092
22.43,50.078418268845546
22.44,50.21399802458128
22.45,50.34943215215749
22.46,50.484698529055414
22.47,50.6197750429517
22.48,50.75463959642855
22.49,50.88927011167823
22.5,51.02364453520221
22.51,51.15774084250275
22.52,51.29153704276605
22.53,51.42501118353693
22.54,51.5581413553821
22.55,51.690905696542956
22.56,51.823282397575305
22.57,51.955249705975945
22.58,52.08678593079428
22.59,52.2178694472288
22.6,52.34847870120664
22.61,52.478592213945184
22.62,52.60818858649571
22.63,52.737246504266324
22.64,52.86574474152495
22.65,52.99366216588001
22.66,53.12097774273842
22.67,53.24767053974005
22.68,53.373719731166986
22.69,53.49910460232729
22.7,53.6238045539117
22.71,53.74779910632309
22.72,53.87106790397635
22.73,53.993590719569696
22.74,54.11534745832417
22.75,54.236318162192404
22.76,54.35648301403457
22.77,54.47582234176063
22.78,54.59431662243871
22.79,54.711946486367495
22.8,54.82869272111332
22.81,54.94453627550899
22.82,55.05945826361596
22.83,55.17343996864637
22.84,55.2864628468462
22.85,55.39850853133764
22.86,55.509558835919634
22.87,55.61959575882683
22.88,55.72860148644472
22.89,55.836558396981474
22.9,55.9434490640945
22.91,56.049256260472
22.92,56.15396296136793
22.93,56.25755234808978
22.94,56.36000781143905
22.95,56.46131295510227
22.96,56.5614515989938
22.97,56.66040778254756
22.98,56.75816576795882
22.99,56.85471004337384
23.0,56.95002532602814
23.01,57.044096565331216
23.02,57.13690894589824
23.03,57.22844789052771
23.04,57.31869906312379
23.05,57.40764837156402
23.06,57.49528197051052
23.07,57.58158626416484
23.08,57.66654790896546
23.09,57.75015381622799
23.1,57.832391154726594
23.11,57.91324735321683
23.12,57.99271010289942
23.13,58.07076735982349
23.14,58.14740734723027
23.15,58.2226185578354
23.16,58.29638975605012
23.17,58.36870998014084
23.18,58.43956854432642
23.19,58.50895504081278
23.2,58.57685934176462
23.21,58.64327160121386
23.22,58.70818225690384
23.23,58.771582032070086
23.24,58.833461937155924
23.25,58.89381327146367
23.26,58.95262762474065
23.27,59.00989687869971
23.28,59.065613208474026
23.29,59.119769084005874
23.3,59.17235727136958
23.31,59.22337083402718
23.32,59.27280313401838
23.33,59.32064783308284
23.34,59.36689889371565
23.35,59.41155058015583
23.36,59.454597459306875
23.37,59.49603440159018
23.38,59.53585658173053
23.39,59.574059479474045
23.4,59.610638880237886
23.41,59.64559087569236
23.42,59.67891186427488
23.43,59.71059855163556
23.44,59.74064795101533
23.45,59.76905738355531
23.46,59.795824478538435
23.47,59.82094717356289
23.48,59.844423714647554
23.49,59.86625265626919
23.5,59.88643286133211
23.51,59.90496350106959
23.52,59.9218440548776
23.53,59.937074310081236
23.54,59.950654361633106
23.55,59.96258461174463
23.56,59.97286576945022
23.57,59.98149885010407
23.58,59.98848517481051
23.59,59.993826369787485
23.6,59.997524365663544
23.61,59.99958139670878
23.62,60.0
23.63,59.998783014519915
23.64,59.99593358019106
23.65,59.991455136844834
23.66,59.985351423125536
23.67,59.97762647533002
23.68,59.968284626183454
23.69,59.95733050355106
23.7,59.94476902908655
23.71,59.93060541681796
23.72,59.914845171670386
23.73,59.89749408792684
23.74,59.878558247627396
23.75,59.85804401890699
23.76,59.8359580542724
23.77,59.81230728881893
23.78,59.787098938387075
23.79,59.760340497659996
23.8,59.73203973820216
23.81,59.70220470643943
23.82,59.67084372158156
23.83,59.63796537348737
23.84,59.603578520473306
23.85,59.567692287065846
23.86,59.530316061698365
23.87,59.49145949435323
23.88,59.451132494149476
23.89,59.409345226876866
23.9,59.36610811247697
23.91,59.32143182247179
23.92,59.27532727734061
23.93,59.2278056438461
23.94,59.17887833230975
23.95,59.12855699383763
23.96,59.076853517497625
23.97,59.02378002744787
23.98,58.969348880018025
23.99,58.913572660743725
24.0,58.856464181354994
24.01,58.798036476719155
24.02,58.73830280173976
24.03,58.67727662821136
24.04,58.6149716416313
24.05,58.551401737969954
24.06,58.48658102039888
24.07,58.42052379597892
24.08,58.353244572308554
24.09,58.28475805413328
24.1,58.21507913991683
24.11,58.14422291837572
24.12,58.0722046649769
24.13,57.99903983840014
24.14,57.924744076965986
24.15,57.84933319502987
24.16,57.77282317934338
24.17,57.695230185383366
24.18,57.61657053365048
24.19,57.536860705937166
24.2,57.456117341566646
24.21,57.37435723360339
24.22,57.29159732503619
24.23,57.207854704935066
24.24,57.12314660458222
24.25,57.03749039357871
24.26,56.950903575926944
24.27,56.863403786091155
24.28,56.77500878503552
24.29,56.68573645624173
24.3,56.59560480170654
24.31,56.50463193792042
24.32,56.412836091828396
24.33,56.32023559677372
24.34,56.22684888842578
24.35,56.13269450069233
24.36,56.037791061618535
24.37,55.94215728927222
24.38,55.84581198761735
24.39,55.748774042376134
24.4,55.651062416880976
24.41,55.55269614791774
24.42,55.45369434155978
24.43,55.35407616899588
24.44,55.253860862351104
24.45,55.153067710502796
24.46,55.05171605489217
24.47,54.94982528533279
24.48,54.84741483581625
24.49,54.74450418031708
24.5,54.641112828597166
24.51,54.537260322010226
24.52,54.43296622930883
24.53,54.32825014245317
24.54,54.223131672423804
24.55,54.11763044503881
24.56,54.01176609677637
24.57,53.905558270603905
24.58,53.799026611814455
24.59,53.69219076387178
24.6,53.585070364264084
24.61,53.477685040368954
24.62,53.370054405328695
24.63,53.26219805393832
24.64,53.15413555854643
24.65,53.04588646497024
24.66,52.937470288425594
24.67,52.828906509472574
24.68,52.720214569978644
24.69,52.61141386909847
24.7,52.50252375927354
24.71,52.393563542250234
24.72,52.28455246511939
24.73,52.17550971637621
24.74,52.06645442200314
24.75,51.95740564157555
24.76,51.84838236439107
24.77,51.73940350562465
24.78,51.63048790250812
24.79,51.52165431053734
24.8,51.41292139970604
24.81,51.304307750768345
24.82,51.195831851529825
24.83,51.087512093168925
24.84,50.979366766588804
24.85,50.87141405880036
24.86,50.76367204933834
24.87,50.656158706709355
24.88,50.54889188487472
24.89,50.441889319767206
24.9,50.33516862584354
24.91,50.228747292672686
24.92,50.12264268156089
24.93,50.01687202221477
24.94,49.91145240944181
24.95,49.806400799890774
24.96,49.70173400883081
