tempo_s,referencia_deg
49.99,35.645329030558415
50.0,35.645329030558415
50.01,35.645329030558415
50.02,35.645329030558415
50.03,35.645329030558415
50.04,35.645329030558415
50.050000000000004,35.645329030558415
50.06,35.645329030558415
50.07,35.645329030558415
50.08,35.645329030558415
50.09,35.645329030558415
50.1,35.645329030558415
50.11,35.645329030558415
50.120000000000005,35.645329030558415
50.13,35.645329030558415
50.14,35.645329030558415
50.15,35.645329030558415
50.160000000000004,35.645329030558415
50.17,35.645329030558415
50.18,35.645329030558415
50.19,35.645329030558415
50.2,35.645329030558415
50.21,35.645329030558415
50.22,35.645329030558415
50.230000000000004,35.645329030558415
50.24,35.645329030558415
50.25,35.645329030558415
50.26,35.645329030558415
50.27,35.645329030558415
50.28,35.645329030558415
50.29,35.645329030558415
50.300000000000004,35.645329030558415
50.31,35.645329030558415
50.32,35.645329030558415
50.33,35.645329030558415
50.34,35.645329030558415
50.35,35.645329030558415
50.36,35.645329030558415
50.370000000000005,35.645329030558415
50.38,35.645329030558415
50.39,35.645329030558415
50.4,35.645329030558415
50.410000000000004,35.645329030558415
50.42,35.645329030558415
50.43,35.645329030558415
50.44,35.645329030558415
50.45,35.645329030558415
50.46,35.645329030558415
50.47,35.645329030558415
50.480000000000004,35.645329030558415
50.49,35.645329030558415
50.5,35.645329030558415
50.51,35.645329030558415
50.52,35.645329030558415
50.53,35.645329030558415
50.54,35.645329030558415
50.550000000000004,35.645329030558415
50.56,35.645329030558415
50.57,35.645329030558415
50.58,35.645329030558415
50.59,35.645329030558415
50.6,35.645329030558415
50.61,35.645329030558415
50.620000000000005,35.645329030558415
50.63,35.645329030558415
50.64,35.645329030558415
50.65,35.645329030558415
50.660000000000004,35.645329030558415
50.67,35.645329030558415
50.68,35.645329030558415
50.69,35.645329030558415
50.7,35.645329030558415
50.71,35.645329030558415
50.72,35.645329030558415
50.730000000000004,35.645329030558415
50.74,35.645329030558415
50.75,35.645329030558415
50.76,35.645329030558415
50.77,35.645329030558415
50.78,35.645329030558415
50.79,35.645329030558415
50.800000000000004,35.645329030558415
50.81,35.645329030558415
50.82,35.645329030558415
50.83,35.645329030558415
50.84,35.645329030558415
50.85,35.645329030558415
50.86,35.645329030558415
50.870000000000005,35.645329030558415
50.88,35.645329030558415
50.89,35.645329030558415
50.9,35.645329030558415
50.910000000000004,35.645329030558415
50.92,35.645329030558415
50.93,35.645329030558415
50.94,35.645329030558415
50.95,35.645329030558415
50.96,35.645329030558415
50.97,35.645329030558415
50.980000000000004,35.645329030558415
50.99,35.645329030558415
51.0,35.645329030558415
51.01,35.645329030558415
51.02,35.645329030558415
51.03,35.645329030558415
51.04,35.645329030558415
51.050000000000004,35.645329030558415
51.06,35.645329030558415
51.07,35.645329030558415
51.08,35.645329030558415
51.09,35.645329030558415
51.1,35.645329030558415
51.11,35.645329030558415
51.120000000000005,35.645329030558415
51.13,35.645329030558415
51.14,35.645329030558415
51.15,35.645329030558415
51.160000000000004,35.645329030558415
51.17,35.645329030558415
51.18,35.645329030558415
51.19,35.645329030558415
51.2,35.645329030558415
51.21,35.645329030558415
51.22,35.645329030558415
51.230000000000004,35.645329030558415
51.24,35.645329030558415
51.25,35.645329030558415
51.26,35.645329030558415
51.27,35.645329030558415
51.28,35.645329030558415
51.29,35.645329030558415
51.300000000000004,35.645329030558415
51.31,35.645329030558415
51.32,35.645329030558415
51.33,35.645329030558415
51.34,35.645329030558415
51.35,35.645329030558415
51.36,35.645329030558415
51.370000000000005,35.645329030558415
51.38,35.645329030558415
51.39,35.645329030558415
51.4,35.645329030558415
51.410000000000004,35.645329030558415
51.42,35.645329030558415
51.43,35.645329030558415
51.44,35.645329030558415
51.45,35.645329030558415
51.46,35.645329030558415
51.47,35.645329030558415
51.480000000000004,35.645329030558415
51.49,35.645329030558415
51.5,35.645329030558415
51.51,35.645329030558415
51.52,35.645329030558415
51.53,35.645329030558415
51.54,35.645329030558415
51.550000000000004,35.645329030558415
51.56,35.645329030558415
51.57,35.645329030558415
51.58,35.645329030558415
51.59,35.645329030558415
51.6,35.645329030558415
51.61,35.645329030558415
51.620000000000005,35.645329030558415
51.63,35.645329030558415
51.64,35.645329030558415
51.65,35.645329030558415
51.660000000000004,35.645329030558415
51.67,35.645329030558415
51.68,35.645329030558415
51.69,35.645329030558415
51.7,35.645329030558415
51.71,35.645329030558415
51.72,35.645329030558415
51.730000000000004,35.645329030558415
51.74,35.645329030558415
51.75,35.645329030558415
51.76,35.645329030558415
51.77,35.645329030558415
51.78,35.645329030558415
51.79,35.645329030558415
51.800000000000004,35.645329030558415
51.81,35.645329030558415
51.82,35.645329030558415
51.83,35.645329030558415
51.84,35.645329030558415
51.85,35.645329030558415
51.86,35.645329030558415
51.870000000000005,35.645329030558415
51.88,35.645329030558415
51.89,35.645329030558415
51.9,35.645329030558415
51.910000000000004,35.645329030558415
51.92,35.645329030558415
51.93,35.645329030558415
51.94,35.645329030558415
51.95,35.645329030558415
51.96,35.645329030558415
51.97,35.645329030558415
51.980000000000004,35.645329030558415
51.99,35.645329030558415
52.0,35.645329030558415
52.01,35.645329030558415
52.02,35.645329030558415
52.03,35.645329030558415
52.04,35.645329030558415
52.050000000000004,35.645329030558415
52.06,35.645329030558415
52.07,35.645329030558415
52.08,35.645329030558415
52.09,35.645329030558415
52.1,35.645329030558415
52.11,35.645329030558415
52.120000000000005,35.645329030558415
52.13,35.645329030558415
52.14,35.645329030558415
52.15,35.645329030558415
52.160000000000004,35.645329030558415
52.17,35.645329030558415
52.18,35.645329030558415
52.19,35.645329030558415
52.2,35.645329030558415
52.21,35.645329030558415
52.22,35.645329030558415
52.230000000000004,35.645329030558415
52.24,35.645329030558415
52.25,35.645329030558415
52.26,35.645329030558415
52.27,35.645329030558415
52.28,35.645329030558415
52.29,35.645329030558415
52.300000000000004,35.645329030558415
52.31,35.645329030558415
52.32,35.645329030558415
52.33,35.645329030558415
52.34,35.645329030558415
52.35,35.645329030558415
52.36,35.645329030558415
52.370000000000005,35.645329030558415
52.38,35.645329030558415
52.39,35.645329030558415
52.4,35.645329030558415
52.410000000000004,35.645329030558415
52.42,35.645329030558415
52.43,35.645329030558415
52.44,35.645329030558415
52.45,35.645329030558415
52.46,35.645329030558415
52.47,35.645329030558415
52.480000000000004,35.645329030558415
52.49,35.645329030558415
52.5,35.645329030558415
52.51,35.645329030558415
52.52,35.645329030558415
52.53,35.645329030558415
52.54,35.645329030558415
52.550000000000004,35.645329030558415
52.56,35.645329030558415
52.57,35.645329030558415
52.58,35.645329030558415
52.59,35.645329030558415
52.6,35.645329030558415
52.61,35.645329030558415
52.620000000000005,35.645329030558415
52.63,35.645329030558415
52.64,35.645329030558415
52.65,35.645329030558415
52.660000000000004,35.645329030558415
52.67,35.645329030558415
52.68,35.645329030558415
52.69,35.645329030558415
52.7,35.645329030558415
52.71,35.645329030558415
52.72,35.645329030558415
52.730000000000004,35.645329030558415
52.74,35.645329030558415
52.75,35.645329030558415
52.76,35.645329030558415
52.77,35.645329030558415
52.78,35.645329030558415
52.79,35.645329030558415
52.800000000000004,35.645329030558415
52.81,35.645329030558415
52.82,35.645329030558415
52.83,35.645329030558415
52.84,35.645329030558415
52.85,35.645329030558415
52.86,35.645329030558415
52.870000000000005,35.645329030558415
52.88,35.645329030558415
52.89,35.645329030558415
52.9,35.645329030558415
52.910000000000004,35.645329030558415
52.92,35.645329030558415
52.93,35.645329030558415
52.94,35.645329030558415
52.95,35.645329030558415
52.96,35.645329030558415
52.97,35.645329030558415
52.980000000000004,35.645329030558415
52.99,35.645329030558415
53.0,35.645329030558415
53.01,35.645329030558415
53.02,35.645329030558415
53.03,35.645329030558415
53.04,35.645329030558415
53.050000000000004,35.645329030558415
53.06,35.645329030558415
53.07,35.645329030558415
53.08,35.645329030558415
53.09,35.645329030558415
53.1,35.645329030558415
53.11,35.645329030558415
53.120000000000005,35.645329030558415
53.13,35.645329030558415
53.14,35.645329030558415
53.15,35.645329030558415
53.160000000000004,35.645329030558415
53.17,35.645329030558415
53.18,35.645329030558415
53.19,35.645329030558415
53.2,35.645329030558415
53.21,35.645329030558415
53.22,35.645329030558415
53.230000000000004,35.645329030558415
53.24,35.645329030558415
53.25,35.645329030558415
53.26,35.645329030558415
53.27,35.645329030558415
53.28,35.645329030558415
53.29,35.645329030558415
53.300000000000004,35.645329030558415
53.31,35.645329030558415
53.32,35.645329030558415
53.33,35.645329030558415
53.34,35.645329030558415
53.35,35.645329030558415
53.36,35.645329030558415
53.370000000000005,35.645329030558415
53.38,35.645329030558415
53.39,64.96231729751095
53.4,64.96231729751095
53.410000000000004,64.96231729751095
53.42,64.96231729751095
53.43,64.96231729751095
53.44,64.96231729751095
53.45,64.96231729751095
53.46,64.96231729751095
53.47,64.96231729751095
53.480000000000004,64.96231729751095
53.49,64.96231729751095
53.5,64.96231729751095
53.51,64.96231729751095
53.52,64.96231729751095
53.53,64.96231729751095
53.54,64.96231729751095
53.550000000000004,64.96231729751095
53.56,64.96231729751095
53.57,64.96231729751095
53.58,64.96231729751095
53.59,64.96231729751095
53.6,64.96231729751095
53.61,64.96231729751095
53.620000000000005,64.96231729751095
53.63,64.96231729751095
53.64,64.96231729751095
53.65,64.96231729751095
53.660000000000004,64.96231729751095
53.67,64.96231729751095
53.68,64.96231729751095
53.69,64.96231729751095
53.7,64.96231729751095
53.71,64.96231729751095
53.72,64.96231729751095
53.730000000000004,64.96231729751095
53.74,64.96231729751095
53.75,64.96231729751095
53.76,64.96231729751095
53.77,64.96231729751095
53.78,64.96231729751095
53.79,64.96231729751095
53.800000000000004,64.96231729751095
53.81,64.96231729751095
53.82,64.96231729751095
53.83,64.96231729751095
53.84,64.96231729751095
53.85,64.96231729751095
53.86,64.96231729751095
53.870000000000005,64.96231729751095
53.88,64.96231729751095
53.89,64.96231729751095
53.9,64.96231729751095
53.910000000000004,64.96231729751095
53.92,64.96231729751095
53.93,64.96231729751095
53.94,64.96231729751095
53.95,64.96231729751095
53.96,64.96231729751095
53.97,64.96231729751095
53.980000000000004,64.96231729751095
53.99,64.96231729751095
54.0,64.96231729751095
54.01,64.96231729751095
54.02,64.96231729751095
54.03,64.96231729751095
54.04,64.96231729751095
54.050000000000004,64.96231729751095
54.06,64.96231729751095
54.07,64.96231729751095
54.08,64.96231729751095
54.09,64.96231729751095
54.1,64.96231729751095
54.11,64.96231729751095
54.120000000000005,64.96231729751095
54.13,64.96231729751095
54.14,64.96231729751095
54.15,64.96231729751095
54.160000000000004,64.96231729751095
54.17,64.96231729751095
54.18,64.96231729751095
54.19,64.96231729751095
54.2,64.96231729751095
54.21,64.96231729751095
54.22,64.96231729751095
54.230000000000004,64.96231729751095
54.24,64.96231729751095
54.25,64.96231729751095
54.26,64.96231729751095
54.27,64.96231729751095
54.28,64.96231729751095
54.29,64.96231729751095
54.300000000000004,64.96231729751095
54.31,64.96231729751095
54.32,64.96231729751095
54.33,64.96231729751095
54.34,64.96231729751095
54.35,64.96231729751095
54.36,64.96231729751095
54.370000000000005,64.96231729751095
54.38,64.96231729751095
54.39,64.96231729751095
54.4,64.96231729751095
54.410000000000004,64.96231729751095
54.42,64.96231729751095
54.43,64.96231729751095
54.44,64.96231729751095
54.45,64.96231729751095
54.46,64.96231729751095
54.47,64.96231729751095
54.480000000000004,64.96231729751095
54.49,64.96231729751095
54.5,64.96231729751095
54.51,64.96231729751095
54.52,64.96231729751095
54.53,64.96231729751095
54.54,64.96231729751095
54.550000000000004,64.96231729751095
54.56,64.96231729751095
54.57,64.96231729751095
54.58,64.96231729751095
54.59,64.96231729751095
54.6,64.96231729751095
54.61,64.96231729751095
54.620000000000005,64.96231729751095
54.63,64.96231729751095
54.64,64.96231729751095
54.65,64.96231729751095
54.660000000000004,64.96231729751095
54.67,64.96231729751095
54.68,64.96231729751095
54.69,64.96231729751095
54.7,64.96231729751095
54.71,64.96231729751095
54.72,64.96231729751095
54.730000000000004,64.96231729751095
54.74,64.96231729751095
54.75,64.96231729751095
54.76,64.96231729751095
54.77,64.96231729751095
54.78,64.96231729751095
54.79,64.96231729751095
54.800000000000004,64.96231729751095
54.81,64.96231729751095
54.82,64.96231729751095
54.83,64.96231729751095
54.84,64.96231729751095
54.85,64.96231729751095
54.86,64.96231729751095
54.870000000000005,64.96231729751095
54.88,64.96231729751095
54.89,64.96231729751095
54.9,64.96231729751095
54.910000000000004,64.96231729751095
54.92,64.96231729751095
54.93,64.96231729751095
54.94,64.96231729751095
54.95,64.96231729751095
54.96,64.96231729751095
54.97,64.96231729751095
54.980000000000004,64.96231729751095
54.99,64.96231729751095
55.0,64.96231729751095
55.01,64.96231729751095
55.02,64.96231729751095
55.03,64.96231729751095
55.04,64.96231729751095
55.050000000000004,64.96231729751095
55.06,64.96231729751095
55.07,64.96231729751095
55.08,64.96231729751095
55.09,64.96231729751095
55.1,64.96231729751095
55.11,64.96231729751095
55.120000000000005,64.96231729751095
55.13,64.96231729751095
55.14,64.96231729751095
55.15,64.96231729751095
55.160000000000004,64.96231729751095
55.17,64.96231729751095
55.18,64.96231729751095
55.19,64.96231729751095
55.2,64.96231729751095
55.21,64.96231729751095
55.22,64.96231729751095
55.230000000000004,64.96231729751095
55.24,64.96231729751095
55.25,64.96231729751095
55.26,64.96231729751095
55.27,64.96231729751095
55.28,64.96231729751095
55.29,64.96231729751095
55.300000000000004,64.96231729751095
55.31,64.96231729751095
55.32,64.96231729751095
55.33,64.96231729751095
55.34,64.96231729751095
55.35,64.96231729751095
55.36,64.96231729751095
55.370000000000005,64.96231729751095
55.38,64.96231729751095
55.39,64.96231729751095
55.4,64.96231729751095
55.410000000000004,64.96231729751095
55.42,64.96231729751095
55.43,64.96231729751095
55.44,64.96231729751095
55.45,64.96231729751095
55.46,64.96231729751095
55.47,64.96231729751095
55.480000000000004,64.96231729751095
55.49,64.96231729751095
55.5,64.96231729751095
55.51,64.96231729751095
55.52,64.96231729751095
55.53,64.96231729751095
55.54,64.96231729751095
55.550000000000004,64.96231729751095
55.56,64.96231729751095
55.57,64.96231729751095
55.58,64.96231729751095
55.59,64.96231729751095
55.6,64.96231729751095
55.61,64.96231729751095
55.620000000000005,64.96231729751095
55.63,64.96231729751095
55.64,64.96231729751095
55.65,64.96231729751095
55.660000000000004,64.96231729751095
55.67,64.96231729751095
55.68,64.96231729751095
55.69,64.96231729751095
55.7,64.96231729751095
55.71,64.96231729751095
55.72,64.96231729751095
55.730000000000004,64.96231729751095
55.74,64.96231729751095
55.75,64.96231729751095
55.76,64.96231729751095
55.77,64.96231729751095
55.78,64.96231729751095
55.79,64.96231729751095
55.800000000000004,64.96231729751095
55.81,64.96231729751095
55.82,64.96231729751095
55.83,64.96231729751095
55.84,64.96231729751095
55.85,64.96231729751095
55.86,64.96231729751095
55.870000000000005,64.96231729751095
55.88,64.96231729751095
55.89,64.96231729751095
55.9,64.96231729751095
55.910000000000004,64.96231729751095
55.92,64.96231729751095
55.93,64.96231729751095
55.94,64.96231729751095
55.95,64.96231729751095
55.96,64.96231729751095
55.97,64.96231729751095
55.980000000000004,64.96231729751095
55.99,64.96231729751095
56.0,64.96231729751095
56.01,64.96231729751095
56.02,64.96231729751095
56.03,64.96231729751095
56.04,64.96231729751095
56.050000000000004,64.96231729751095
56.06,64.96231729751095
56.07,64.96231729751095
56.08,64.96231729751095
56.09,64.96231729751095
56.1,64.96231729751095
56.11,64.96231729751095
56.120000000000005,64.96231729751095
56.13,64.96231729751095
56.14,64.96231729751095
56.15,64.96231729751095
56.160000000000004,64.96231729751095
56.17,64.96231729751095
56.18,64.96231729751095
56.19,45.996410688952814
56.2,45.996410688952814
56.21,45.996410688952814
56.22,45.996410688952814
56.230000000000004,45.996410688952814
56.24,45.996410688952814
56.25,45.996410688952814
56.26,45.996410688952814
56.27,45.996410688952814
56.28,45.996410688952814
56.29,45.996410688952814
56.300000000000004,45.996410688952814
56.31,45.996410688952814
56.32,45.996410688952814
56.33,45.996410688952814
56.34,45.996410688952814
56.35,45.996410688952814
56.36,45.996410688952814
56.370000000000005,45.996410688952814
56.38,45.996410688952814
56.39,45.996410688952814
56.4,45.996410688952814
56.410000000000004,45.996410688952814
56.42,45.996410688952814
56.43,45.996410688952814
56.44,45.996410688952814
56.45,45.996410688952814
56.46,45.996410688952814
56.47,45.996410688952814
56.480000000000004,45.996410688952814
56.49,45.996410688952814
56.5,45.996410688952814
56.51,45.996410688952814
56.52,45.996410688952814
56.53,45.996410688952814
56.54,45.996410688952814
56.550000000000004,45.996410688952814
56.56,45.996410688952814
56.57,45.996410688952814
56.58,45.996410688952814
56.59,45.996410688952814
56.6,45.996410688952814
56.61,45.996410688952814
56.620000000000005,45.996410688952814
56.63,45.996410688952814
56.64,45.996410688952814
56.65,45.996410688952814
56.660000000000004,45.996410688952814
56.67,45.996410688952814
56.68,45.996410688952814
56.69,45.996410688952814
56.7,45.996410688952814
56.71,45.996410688952814
56.72,45.996410688952814
56.730000000000004,45.996410688952814
56.74,45.996410688952814
56.75,45.996410688952814
56.76,45.996410688952814
56.77,45.996410688952814
56.78,45.996410688952814
56.79,45.996410688952814
56.800000000000004,45.996410688952814
56.81,45.996410688952814
56.82,45.996410688952814
56.83,45.996410688952814
56.84,45.996410688952814
56.85,45.996410688952814
56.86,45.996410688952814
56.870000000000005,45.996410688952814
56.88,45.996410688952814
56.89,45.996410688952814
56.9,45.996410688952814
56.910000000000004,45.996410688952814
56.92,45.996410688952814
56.93,45.996410688952814
56.94,45.996410688952814
56.95,45.996410688952814
56.96,45.996410688952814
56.97,45.996410688952814
56.980000000000004,45.996410688952814
56.99,45.996410688952814
57.0,45.996410688952814
57.01,45.996410688952814
57.02,45.996410688952814
57.03,45.996410688952814
57.04,45.996410688952814
57.050000000000004,45.996410688952814
57.06,45.996410688952814
57.07,45.996410688952814
57.08,45.996410688952814
57.09,45.996410688952814
57.1,45.996410688952814
57.11,45.996410688952814
57.120000000000005,45.996410688952814
57.13,45.996410688952814
57.14,45.996410688952814
57.15,45.996410688952814
57.160000000000004,45.996410688952814
57.17,45.996410688952814
57.18,45.996410688952814
57.19,45.996410688952814
57.2,45.996410688952814
57.21,45.996410688952814
57.22,45.996410688952814
57.230000000000004,45.996410688952814
57.24,45.996410688952814
57.25,45.996410688952814
57.26,45.996410688952814
57.27,45.996410688952814
57.28,45.996410688952814
57.29,45.996410688952814
57.300000000000004,45.996410688952814
57.31,45.996410688952814
57.32,45.996410688952814
57.33,45.996410688952814
57.34,45.996410688952814
57.35,45.996410688952814
57.36,45.996410688952814
57.370000000000005,45.996410688952814
57.38,45.996410688952814
57.39,45.996410688952814
57.4,45.996410688952814
57.410000000000004,45.996410688952814
57.42,45.996410688952814
57.43,45.996410688952814
57.44,45.996410688952814
57.45,45.996410688952814
57.46,45.996410688952814
57.47,45.996410688952814
57.480000000000004,45.996410688952814
57.49,45.996410688952814
57.5,45.996410688952814
57.51,45.996410688952814
57.52,45.996410688952814
57.53,45.996410688952814
57.54,45.996410688952814
57.550000000000004,45.996410688952814
57.56,45.996410688952814
57.57,45.996410688952814
57.58,45.996410688952814
57.59,45.996410688952814
57.6,45.996410688952814
57.61,45.996410688952814
57.620000000000005,45.996410688952814
57.63,45.996410688952814
57.64,45.996410688952814
57.65,45.996410688952814
57.660000000000004,45.996410688952814
57.67,45.996410688952814
57.68,45.996410688952814
57.69,45.996410688952814
57.7,45.996410688952814
57.71,45.996410688952814
57.72,45.996410688952814
57.730000000000004,45.996410688952814
57.74,45.996410688952814
57.75,45.996410688952814
57.76,45.996410688952814
57.77,45.996410688952814
57.78,45.996410688952814
57.79,45.996410688952814
57.800000000000004,45.996410688952814
57.81,45.996410688952814
57.82,45.996410688952814
57.83,45.996410688952814
57.84,45.996410688952814
57.85,45.996410688952814
57.86,45.996410688952814
57.870000000000005,45.996410688952814
57.88,45.996410688952814
57.89,45.996410688952814
57.9,45.996410688952814
57.910000000000004,45.996410688952814
57.92,45.996410688952814
57.93,45.996410688952814
57.94,45.996410688952814
57.95,45.996410688952814
57.96,45.996410688952814
57.97,45.996410688952814
57.980000000000004,45.996410688952814
57.99,45.996410688952814
58.0,45.996410688952814
58.01,45.996410688952814
58.02,45.996410688952814
58.03,45.996410688952814
58.04,45.996410688952814
58.050000000000004,45.996410688952814
58.06,45.996410688952814
58.07,45.996410688952814
58.08,45.996410688952814
58.09,45.996410688952814
58.1,45.996410688952814
58.11,45.996410688952814
58.120000000000005,45.996410688952814
58.13,45.996410688952814
58.14,45.996410688952814
58.15,45.996410688952814
58.160000000000004,45.996410688952814
58.17,45.996410688952814
58.18,45.996410688952814
58.19,45.996410688952814
58.2,45.996410688952814
58.21,45.996410688952814
58.22,45.996410688952814
58.230000000000004,45.996410688952814
58.24,45.996410688952814
58.25,45.996410688952814
58.26,45.996410688952814
58.27,45.996410688952814
58.28,45.996410688952814
58.29,45.996410688952814
58.300000000000004,45.996410688952814
58.31,45.996410688952814
58.32,45.996410688952814
58.33,45.996410688952814
58.34,45.996410688952814
58.35,45.996410688952814
58.36,45.996410688952814
58.370000000000005,45.996410688952814
58.38,45.996410688952814
58.39,45.996410688952814
58.4,45.996410688952814
58.410000000000004,45.996410688952814
58.42,45.996410688952814
58.43,45.996410688952814
58.44,45.996410688952814
58.45,45.996410688952814
58.46,45.996410688952814
58.47,45.996410688952814
58.480000000000004,45.996410688952814
58.49,45.996410688952814
58.5,45.996410688952814
58.51,45.996410688952814
58.52,45.996410688952814
58.53,45.996410688952814
58.54,45.996410688952814
58.550000000000004,45.996410688952814
58.56,45.996410688952814
58.57,45.996410688952814
58.58,45.996410688952814
58.59,45.996410688952814
58.6,45.996410688952814
58.61,45.996410688952814
58.620000000000005,45.996410688952814
58.63,45.996410688952814
58.64,45.996410688952814
58.65,45.996410688952814
58.660000000000004,45.996410688952814
58.67,45.996410688952814
58.68,45.996410688952814
58.69,45.996410688952814
58.7,45.996410688952814
58.71,45.996410688952814
58.72,45.996410688952814
58.730000000000004,45.996410688952814
58.74,45.996410688952814
58.75,45.996410688952814
58.76,45.996410688952814
58.77,45.996410688952814
58.78,45.996410688952814
58.79,45.996410688952814
58.800000000000004,45.996410688952814
58.81,45.996410688952814
58.82,45.996410688952814
58.83,45.996410688952814
58.84,45.996410688952814
58.85,45.996410688952814
58.86,45.996410688952814
58.870000000000005,45.996410688952814
58.88,45.996410688952814
58.89,45.996410688952814
58.9,45.996410688952814
58.910000000000004,45.996410688952814
58.92,45.996410688952814
58.93,45.996410688952814
58.94,45.996410688952814
58.95,45.996410688952814
58.96,45.996410688952814
58.97,45.996410688952814
58.980000000000004,45.996410688952814
58.99,45.996410688952814
59.0,45.996410688952814
59.01,45.996410688952814
59.02,45.996410688952814
59.03,45.996410688952814
59.04,45.996410688952814
59.050000000000004,45.996410688952814
59.06,45.996410688952814
59.07,45.996410688952814
59.08,45.996410688952814
59.09,45.996410688952814
59.1,45.996410688952814
59.11,45.996410688952814
59.120000000000005,45.996410688952814
59.13,45.996410688952814
59.14,45.996410688952814
59.15,45.996410688952814
59.160000000000004,45.996410688952814
59.17,45.996410688952814
59.18,45.996410688952814
59.19,45.996410688952814
59.2,45.996410688952814
59.21,45.996410688952814
59.22,45.996410688952814
59.230000000000004,45.996410688952814
59.24,45.996410688952814
59.25,45.996410688952814
59.26,45.996410688952814
59.27,45.996410688952814
59.28,45.996410688952814
59.29,45.996410688952814
59.300000000000004,45.996410688952814
59.31,45.996410688952814
59.32,45.996410688952814
59.33,45.996410688952814
59.34,45.996410688952814
59.35,45.996410688952814
59.36,45.996410688952814
59.370000000000005,45.996410688952814
59.38,45.996410688952814
59.39,45.996410688952814
59.4,45.996410688952814
59.410000000000004,45.996410688952814
59.42,45.996410688952814
59.43,45.996410688952814
59.44,45.996410688952814
59.45,45.996410688952814
59.46,45.996410688952814
59.47,45.996410688952814
59.480000000000004,45.996410688952814
59.49,45.996410688952814
59.5,45.996410688952814
59.51,45.996410688952814
59.52,45.996410688952814
59.53,45.996410688952814
59.54,45.996410688952814
59.550000000000004,45.996410688952814
59.56,45.996410688952814
59.57,45.996410688952814
59.58,45.996410688952814
59.59,45.996410688952814
59.6,45.996410688952814
59.61,45.996410688952814
59.620000000000005,45.996410688952814
59.63,45.996410688952814
59.64,45.996410688952814
59.65,45.996410688952814
59.660000000000004,45.996410688952814
59.67,45.996410688952814
59.68,45.996410688952814
59.69,45.996410688952814
59.7,45.996410688952814
59.71,45.996410688952814
59.72,45.996410688952814
59.730000000000004,45.996410688952814
59.74,45.996410688952814
59.75,45.996410688952814
59.76,45.996410688952814
59.77,45.996410688952814
59.78,45.996410688952814
59.79,45.996410688952814
59.800000000000004,45.996410688952814
59.81,45.996410688952814
59.82,45.996410688952814
59.83,45.996410688952814
59.84,45.996410688952814
59.85,45.996410688952814
59.86,45.996410688952814
59.870000000000005,45.996410688952814
59.88,45.996410688952814
59.89,45.996410688952814
59.9,45.996410688952814
59.910000000000004,45.996410688952814
59.92,45.996410688952814
59.93,45.996410688952814
59.94,45.996410688952814
59.95,45.996410688952814
59.96,45.996410688952814
59.97,45.996410688952814
59.980000000000004,45.996410688952814
59.99,45.996410688952814
60.0,45.996410688952814
60.01,45.996410688952814
60.02,45.996410688952814
60.03,45.996410688952814
60.04,45.996410688952814
60.050000000000004,45.996410688952814
60.06,45.996410688952814
60.07,45.996410688952814
60.08,45.996410688952814
60.09,45.996410688952814
60.1,45.996410688952814
60.11,45.996410688952814
60.120000000000005,45.996410688952814
60.13,45.996410688952814
60.14,45.996410688952814
60.15,45.996410688952814
60.160000000000004,45.996410688952814
60.17,45.996410688952814
60.18,45.996410688952814
60.19,45.996410688952814
60.2,45.996410688952814
60.21,45.996410688952814
60.22,45.996410688952814
60.230000000000004,45.996410688952814
60.24,45.996410688952814
60.25,45.996410688952814
60.26,45.996410688952814
60.27,45.996410688952814
60.28,45.996410688952814
60.29,45.996410688952814
60.300000000000004,45.996410688952814
60.31,45.996410688952814
60.32,45.996410688952814
60.33,45.996410688952814
60.34,45.996410688952814
60.35,45.996410688952814
60.36,45.996410688952814
60.370000000000005,45.996410688952814
60.38,45.996410688952814
60.39,45.996410688952814
60.4,45.996410688952814
60.410000000000004,45.996410688952814
60.42,45.996410688952814
60.43,45.996410688952814
60.44,45.996410688952814
60.45,45.996410688952814
60.46,45.996410688952814
60.47,45.996410688952814
60.480000000000004,45.996410688952814
60.49,45.996410688952814
60.5,45.996410688952814
60.51,45.996410688952814
60.52,45.996410688952814
60.53,45.996410688952814
60.54,45.996410688952814
60.550000000000004,45.996410688952814
60.56,13.25152889039984
60.57,13.25152889039984
60.58,13.25152889039984
60.59,13.25152889039984
60.6,13.25152889039984
60.61,13.25152889039984
60.620000000000005,13.25152889039984
60.63,13.25152889039984
60.64,13.25152889039984
60.65,13.25152889039984
60.660000000000004,13.25152889039984
60.67,13.25152889039984
60.68,13.25152889039984
60.69,13.25152889039984
60.7,13.25152889039984
60.71,13.25152889039984
60.72,13.25152889039984
60.730000000000004,13.25152889039984
60.74,13.25152889039984
60.75,13.25152889039984
60.76,13.25152889039984
60.77,13.25152889039984
60.78,13.25152889039984
60.79,13.25152889039984
60.800000000000004,13.25152889039984
60.81,13.25152889039984
60.82,13.25152889039984
60.83,13.25152889039984
60.84,13.25152889039984
60.85,13.25152889039984
60.86,13.25152889039984
60.870000000000005,13.25152889039984
60.88,13.25152889039984
60.89,13.25152889039984
60.9,13.25152889039984
60.910000000000004,13.25152889039984
60.92,13.25152889039984
60.93,13.25152889039984
60.94,13.25152889039984
60.95,13.25152889039984
60.96,13.25152889039984
60.97,13.25152889039984
60.980000000000004,13.25152889039984
60.99,13.25152889039984
61.0,13.25152889039984
61.01,13.25152889039984
61.02,13.25152889039984
61.03,13.25152889039984
61.04,13.25152889039984
