tempo_s,referencia_deg
13.31,46.25987433434637
13.32,46.20909333830435
13.33,46.15902373748946
13.34,46.10967637985896
13.35,46.06106192282329
13.36,46.01319083102233
13.37,45.96607337415001
13.38,45.91971962482774
13.39,45.87413945652711
13.4,45.82934254154236
13.41,45.78533834901293
13.42,45.74213614299669
13.43,45.699744980594026
13.44,45.658173710123314
13.45,45.61743096934816
13.46,45.57752518375664
13.47,45.538464564893154
13.48,45.50025710874278
13.49,45.462910594169
13.5,45.426432581404654
13.51,45.39083041059671
13.52,45.356111200404925
13.53,45.32228184665482
13.54,45.28934902104515
13.55,45.25731916991016
13.56,45.22619851303677
13.57,45.195993042536976
13.58,45.166708521775696
13.59,45.13835048435416
13.6,45.11092423314904
13.61,45.08443483940763
13.62,45.058887141898886
13.63,45.03428574612093
13.64,45.01063502356464
13.65,44.98793911103383
13.66,44.96620191002189
13.67,44.94542708614502
13.68,44.92561806863213
13.69,44.90677804987157
13.7,44.88890998501435
13.71,44.87201659163447
13.72,44.85610034944573
13.73,44.84116350007552
13.74,44.82720804689529
13.75,44.81423575490776
13.76,44.80224815069084
13.77,44.79124652239806
13.78,44.7812319198158
13.79,44.77220515447664
13.8,44.76416679982936
13.81,44.75711719146508
13.82,44.75105642739943
13.83,44.74598436841087
13.84,44.74190063843473
13.85,44.73880462501289
13.86,44.73669547979899
13.87,44.73557211911885
13.88,44.73543322458608
13.89,44.73627724377238
13.9,44.73810239093258
13.91,44.74090664778398
13.92,44.74468776433979
13.93,44.74944325979644
13.94,44.75517042347451
13.95,44.76186631581268
13.96,44.76952776941481
13.97,44.7781513901496
13.98,44.78773355830251
13.99,44.79827042977954
14.0,44.80975793736275
14.01,44.82219179201667
14.02,44.83556748424589
14.03,44.84988028550281
14.04,44.86512524964542
14.05,44.88129721444473
14.06,44.89839080314129
14.07,44.91640042605049
14.08,44.93532028221599
14.09,44.9551443611111
14.1,44.97586644438724
14.11,44.99748010766941
14.12,45.01997872239789
14.13,45.04335545771582
14.14,45.06760328240191
14.15,45.09271496684811
14.16,45.118683085081294
14.17,45.14550001682879
14.18,45.17315794962687
14.19,45.20164888097185
14.2,45.23096462051311
14.21,45.26109679228741
14.22,45.29203683699415
14.23,45.323776014310525
14.24,45.35630540524642
14.25,45.389615914538105
14.26,45.42369827308021
14.27,45.4585430403953
14.28,45.49414060714057
14.29,45.53048119765056
14.3,45.56755487251572
14.31,45.605351531196
14.32,45.64386091466846
14.33,45.68307260810867
14.34,45.72297604360494
14.35,45.763560502904674
14.36,45.804815120192245
14.37,45.84672888489763
14.38,45.88929064453496
14.39,45.93248910757038
14.4,45.97631284631863
14.41,46.02075029986709
14.42,46.0657897770271
14.43,46.11141945931157
14.44,46.15762740393792
14.45,46.20440154685596
14.46,46.2517297057997
14.47,46.29959958336226
14.48,46.34799877009331
14.49,46.39691474761807
14.5,46.44633489177717
14.51,46.4962464757866
14.52,46.54663667341673
14.53,46.597492562189935
14.54,46.64880112659578
14.55,46.70054926132303
14.56,46.752723774507615
14.57,46.80531139099588
14.58,46.85829875562201
14.59,46.91167243649927
14.6,46.96541892832378
14.61,47.019524655690105
14.62,47.073975976418176
14.63,47.1287591848902
14.64,47.18386051539709
14.65,47.23926614549347
14.66,47.29496219936036
14.67,47.3509347511748
14.68,47.4071698284855
14.69,47.463653415593896
14.7,47.52037145693931
14.71,47.57730986048792
14.72,47.634454501124345
14.73,47.6917912240452
14.74,47.749305848153554
14.75,47.8069841694539
14.76,47.86481196444616
14.77,47.92277499351849
14.78,47.98085900433789
14.79,48.03904973523743
14.8,48.09733291859976
14.81,48.15569428423596
14.82,48.21411956275856
14.83,48.27259448894842
14.84,48.33110480511429
14.85,48.38963626444438
14.86,48.44817463434913
14.87,48.50670569979433
14.88,48.5652152666238
14.89,48.623689164870896
14.9,48.68211325205794
14.91,48.74047341648277
14.92,48.79875558049188
14.93,48.85694570373891
14.94,48.91502978642818
14.95,48.972993872542254
14.96,49.0308240530526
14.97,49.08850646911306
14.98,49.14602731523496
14.99,49.20337284244313
15.0,49.26052936141242
15.01,49.31748324558355
15.02,49.37422093425791
15.03,49.43072893567029
15.04,49.48699383003909
15.05,49.54300227259307
15.06,49.59874099657409
15.07,49.654196816215
15.08,49.70935662969215
15.09,49.764207422051726
15.1,49.81873626810915
15.11,49.87293033532112
15.12,49.92677688662942
15.13,49.98026328327586
15.14,50.03337698758784
15.15,50.08610556573376
15.16,50.138436690447634
15.17,50.19035814372244
15.18,50.24185781947148
15.19,50.29292372615707
15.2,50.34354398938615
15.21,50.39370685447212
15.22,50.44340068896231
15.23,50.49261398513059
15.24,50.54133536243444
15.25,50.589553569936086
15.26,50.637257488687126
15.27,50.6844361340759
15.28,50.73107865813751
15.29,50.77717435182554
15.3,50.82271264724525
15.31,50.86768311984776
15.32,50.91207549058452
15.33,50.955879628021904
15.34,50.99908555041516
15.35,51.04168342774163
15.36,51.08366358369239
15.37,51.12501649762232
15.38,51.165732806457775
15.39,51.20580330656183
15.4,51.24521895555648
15.41,51.28397087410145
15.42,51.32205034762928
15.43,51.35944882803642
15.44,51.39615793532976
15.45,51.43216945922858
15.46,51.46747536072122
15.47,51.50206777357658
15.48,51.53593900580979
15.49,51.569081541102015
15.5,51.60148804017402
15.51,51.63315134211316
15.52,51.66406446565375
15.53,51.69422061041043
15.54,51.72361315806432
15.55,51.75223567350175
15.56,51.78008190590547
15.57,51.80714578979802
15.58,51.83342144603717
15.59,51.85890318276318
15.6,51.88358549629791
15.61,51.9074630719954
15.62,51.930530785044034
15.63,51.95278370121999
15.64,51.974217077592016
15.65,51.99482636317734
15.66,52.01460719954876
15.67,52.03355542139266
15.68,52.05166705701818
15.69,52.06893832881724
15.7,52.08536565367551
15.71,52.1009456433344
15.72,52.115675104703904
15.73,52.12955104012641
15.74,52.14257064759153
15.75,52.154731320901874
15.76,52.16603064978996
15.77,52.17646641998624
15.78,52.18603661323833
15.79,52.1947394072815
15.8,52.20257317576071
15.81,52.2095364881039
15.82,52.21562810934727
15.83,52.22084699991207
15.84,52.22519231533333
15.85,52.22866340594096
15.86,52.23125981649276
15.87,52.23298128576012
15.88,52.23382774606633
15.89,52.23379932277771
15.9,52.23289633374783
15.91,52.231119288715135
15.92,52.22846888865405
15.93,52.22494602507995
15.94,52.2205517793082
15.95,52.215287421667625
15.96,52.2091544106686
15.97,52.20215439212607
15.98,52.19428919823796
15.99,52.18556084661912
16.0,52.17597153929118
16.01,52.1655236616288
16.02,52.154219781262505
16.03,52.14206264693847
16.04,52.12905518733588
16.05,52.11520050984187
16.059,52.1005018992848
16.07,52.084962816626
16.08,52.06858689761067
16.09,52.05137795137808
16.1,52.033339959031714
16.11,52.0144770721698
16.12,51.99479361137652
16.129,51.97429406467453
16.14,51.95298308593924
16.149,51.930865493275306
16.16,51.90794626735576
16.17,51.88423054972448
16.18,51.85972364106235
16.19,51.834430999417606
16.2,51.80835823840114
16.21,51.78151112534691
16.219,51.75389557943845
16.23,51.72551766980163
16.24,51.69638361356456
16.25,51.66649977388485
16.26,51.6358726579453
16.27,51.60450891491811
16.28,51.57241533389837
16.29,51.539598841807766
16.3,51.506066501268414
16.309,51.47182550844823
16.32,51.43688319087776
16.33,51.40124700523952
16.34,51.36492453513047
16.35,51.32792348879796
16.36,51.29025169685005
16.37,51.25191710994093
16.379,51.21292779643172
16.39,51.17329194002773
16.4,51.13301783739264
16.41,51.09211389574024
16.42,51.05058863040445
16.43,51.00845066238847
16.44,50.96570871589344
16.45,50.92237161582749
16.46,50.8784482852959
16.47,50.833947743073
16.48,50.7888791010564
16.49,50.743251561704575
16.5,50.69707441545821
16.51,50.650357038146026
16.52,50.60310888837618
16.53,50.55533950491343
16.54,50.50705850404302
16.55,50.4582755769224
16.56,50.40900048692052
16.57,50.35924306694666
16.58,50.30901321676849
16.59,50.25832090032065
16.6,50.207176143004425
16.61,50.155589028979314
16.62,50.10356969844705
16.63,50.05112834492909
16.64,49.99827521253801
16.65,49.94502059324376
16.66,49.89137482413547
16.67,49.837348284679535
16.68,49.7829513939745
16.69,49.72819460800401
16.7,49.67308841688796
16.71,49.617643342132965
16.72,49.5618699338828
16.73,49.50577876816952
16.74,49.44938044416586
16.75,49.39268558143997
16.76,49.33570481721295
16.77,49.27844880361991
16.78,49.2209282049755
16.79,49.1631536950444
16.8,49.1051359543176
16.81,49.04688566729517
16.82,48.98841351977628
16.83,48.92973019615712
16.84,48.87084637673743
16.85,48.81177273503644
16.86,48.75251993511871
16.87,48.69309862893095
16.88,48.63351945365004
16.89,48.57379302904331
16.9,48.513929954841615
16.91,48.45394080812592
16.92,48.39383614072804
16.93,48.333626476646295
16.94,48.27332230947653
16.95,48.21293409985957
16.96,48.15247227294539
16.97,48.09194721587461
16.98,48.0313692752785
16.99,47.97074875479749
17.0,47.910095912619184
17.01,47.84942095903651
17.02,47.78873405402641
17.03,47.728045304849886
17.04,47.66736476367405
17.05,47.60670242521647
17.06,47.54606822441277
17.07,47.48547203410794
17.08,47.424923662771846
17.09,47.36443285223956
17.1,47.30400927547728
17.11,47.24366253437407
17.12,47.183402157560096
17.13,47.123237598252246
17.14,47.06317823212686
17.15,47.00323335522113
17.16,46.943412181862776
17.17,46.88372384262904
17.18,46.82417738233541
17.19,46.76478175805439
17.2,46.70554583716503
17.21,46.64647839543349
17.22,46.587588115125314
17.23,46.5288835831496
17.24,46.47037328923589
17.25,46.41206562414383
17.26,46.35396887790619
17.27,46.29609123810588
17.28,46.23844078818692
17.29,46.18102550580022
17.3,46.12385326118418
17.31,46.0669318155808
17.32,46.01026881968746
17.33,45.95387181214486
17.34,45.897748218061366
17.35,45.84190534757414
17.36,45.7863503944475
17.37,45.73109043470857
17.38,45.67613242532081
17.39,45.62148320289551
17.4,45.56714948244167
17.41,45.51313785615443
17.42,45.45945479224247
17.43,45.406106633794415
17.44,45.35309959768472
17.45,45.30043977351907
17.46,45.24813312261966
17.47,45.1961854770505
17.48,45.14460253868289
17.49,45.093389878301366
17.5,45.04255293475025
17.51,44.99209701412089
17.52,44.942027288979816
17.53,44.892348797638064
17.54,44.843066443461474
17.55,44.794184994222434
17.56,44.74570908149296
17.57,44.69764320007931
17.58,44.64999170749813
17.59,44.60275882349429
17.6,44.55594862960039
17.61,44.50956506873808
17.62,44.46361194486114
17.63,44.4180929226404
17.64,44.37301152719041
17.65,44.3283711438381
17.66,44.28417501793314
17.67,44.24042625470021
17.68,44.19712781913288
17.69,44.15428253592944
17.7,44.111893089470186
17.71,44.06996202383653
17.72,44.02849174287142
17.73,43.98748451028135
17.74,43.94694244977965
17.75,43.90686754527099
17.76,43.86726164107705
17.77,43.82812644220303
17.78,43.7894635146451
17.79,43.75127428573843
17.8,43.71356004454573
17.81,43.67632194228612
17.82,43.639560992804086
17.83,43.60327807307834
17.84,43.56747392377044
17.85,43.5321491498128
17.86,43.49730422103602
17.87,43.46293947283517
17.88,43.42905510687479
17.89,43.39565119183239
17.9,43.36272766418018
17.91,43.33028432900461
17.92,43.2983208608636
17.93,43.266836804681
17.94,43.23583157667808
17.95,43.20530446534167
17.96,43.17525463242854
17.97,43.14568111400577
17.98,43.11658282152683
17.99,43.08795854294269
18.0,43.05980694384793
18.01,43.03212656866128
18.02,43.00491584184022
18.03,42.97817306912923
18.04,42.95189643884131
18.05,42.92608402317232
18.06,42.90073377954767
18.07,42.875843552001015
18.08,42.851411072584426
18.09,42.827433962809486
18.1,42.803909735119205
18.11,42.78083579438975
18.12,42.75820943946193
18.13,42.7360278647018
18.14,42.71428816158984
18.15,42.69298732033817
18.16,42.672122231535525
18.17,42.65168968781916
18.18,42.63168638557328
18.19,42.61210892665362
18.2,42.59295382013725
18.21,42.57421748409758
18.22,42.55589624740328
18.23,42.5379863515415
18.24,42.52048395246383
18.25,42.50338512245519
18.26,42.48668585202468
18.27,42.47038205181774
18.28,42.45446955454948
18.29,42.43894411695793
18.3,42.42380142177725
18.31,42.40903707972966
18.32,42.39464663153616
18.33,42.38062554994473
18.34,42.36696924177591
18.35,42.35367304998479
18.36,42.3407322557391
18.37,42.32814208051232
18.38,42.315897688191534
18.39,42.30399418719951
18.4,42.29242663262951
18.41,42.28119002839344
18.42,42.27027932938156
18.43,42.25968944363374
18.44,42.24941523452134
18.45,42.2394515229392
18.46,42.229793089506806
18.47,42.220434676778325
18.48,42.21137099146063
18.49,42.20259670663839
18.5,42.19410646400621
18.51,42.18589487610643
18.52,42.1779565285724
18.53,42.17028598237617
18.54,42.16287777608037
18.55,42.155726428093
18.56,42.14882643892509
18.57,42.14217229344999
18.58,42.13575846316391
18.59,42.12957940844706
18.6,42.12362958082434
18.61,42.11790342522544
18.62,42.11239538224312
18.63,42.107099890389456
18.64,42.10201138834888
18.65,42.097124317227895
18.66,42.09243312280019
18.67,42.087932257747
18.68,42.083616183891706
18.69,42.07947937442792
18.7,42.07551631614088
18.71,42.07172151162089
18.72,42.06808948146841
18.73,42.06461476649019
18.74,42.06129192988566
18.75,42.0581155594229
18.76,42.05508026960358
18.77,42.05218070381635
18.78,42.049411536477535
18.79,42.04676747515926
18.8,42.044243262703546
18.81,42.04183367932235
18.82,42.03953354468258
18.83,42.0373377199755
18.84,42.03524110997
18.85,42.03323866504896
18.86,42.031325383228406
18.87,42.02949631215805
18.88,42.0277465511038
18.89,42.02607125291053
18.9,42.02446562594514
18.91,42.022924936019066
18.92,42.02144450828976
18.93,42.02001972914046
18.94,42.018646048037766
18.95,42.01731897936644
18.96,42.016034104240575
18.97,42.01478707229127
18.98,42.0135736034294
18.99,42.01238948958357
19.0,42.01123059641248
19.01,42.01009286499109
19.02,42.008972313470245
19.03,42.007865038709184
19.04,42.00676721788025
19.05,42.0056751100456
19.06,42.00458505770518
19.07,42.00349348831559
19.08,42.00239691577938
19.09,42.001291941904185
19.1,42.00017525783137
19.11,41.999043645433694
19.12,41.99789397868153
19.13,41.9967232249772
19.14,41.99552844645702
19.15,41.99430680126068
19.16,41.993055544767394
19.17,41.99177203079875
19.18,41.99045371278738
19.19,41.98909814491154
19.2,41.98770298319501
19.21,41.98626598657192
19.22,41.98478501791629
19.23,41.98325804503579
19.24,41.98168314162955
19.25,41.98005848820954
19.26,41.97838237298538
19.27,41.9766531927121
19.28,41.974869453500695
19.29,41.97302977159121
19.3,41.97113287408784
19.31,41.96917759965629
19.32,41.96716289918247
19.33,41.96508783639298
19.34,41.96295158843662
19.35,41.96075344642704
19.36,41.95849281594616
19.37,41.95616921750824
19.38,41.953782286984406
19.39,41.95133177598744
19.4,41.94881755221674
19.41,41.946239599763125
19.42,41.9435980193737
19.43,41.94089302867619
19.44,41.93812496236309
19.45,41.93529427233514
19.46,41.932401527804345
19.47,41.9294474153562
19.48,41.92643273897133
19.49,41.92335842000618
19.5,41.920225497132975
19.51,41.91703512623878
19.52,41.91378858028361
19.53,41.91048724911776
19.54,41.90713263925817
19.55,41.90372637362383
19.56,41.90027019123047
19.57,41.896765946844354
19.58,41.893215610595306
19.59,41.889621267549
19.6,41.88598511723866
19.61,41.88230947315618
19.62,41.87859676220277
19.63,41.87484952409927
19.64,41.87107041075621
19.65,41.867262185603785
19.66,41.86342772288182
19.67,41.85957000689002
19.68,41.85569213119841
19.69,41.85179729781851
19.7,41.84788881633501
19.71,41.84397010299858
19.72,41.84004467977961
19.73,41.8361161733834
19.74,41.8321883142269
19.75,41.82826493537731
19.76,41.82434997145266
19.77,41.82044745748487
19.78,41.816561527745264
19.79,41.81269641453315
19.8,41.80885644692751
19.81,41.80504604950218
19.82,41.80126974100495
19.83,41.7975321330008
19.84,41.793837928479526
19.85,41.79019192042841
19.86,41.78659899036997
19.87,41.78306410686533
19.88,41.77959232398359
19.89,41.77618877973751
19.9,41.772858694486
19.91,41.76960736930374
19.92,41.766440184318505
19.93,41.76336259701631
19.94,41.76038014051531
19.95,41.75749842180831
19.96,41.75472311997495
19.97,41.75205998436349
19.98,41.74951483274311
19.99,41.747093549426914
20.0,41.744802083366295
20.01,41.742646446217066
20.02,41.74063271037799
20.03,41.73876700700213
20.04,41.737055523981496
20.05,41.73550450390584
20.06,41.73412024199557
20.07,41.73290908401007
20.08,41.73187742413127
20.09,41.7310317028236
20.1,41.73037840467054
20.11,41.72992405618855
20.12,41.7296752236189
20.13,41.72963851069793
20.14,41.729820556406594
20.15,41.7302280326995
20.16,41.73086764221452
20.17,41.731746115963176
20.18,41.73287021100279
20.19,41.73424670809076
20.2,41.73588240932175
20.21,41.73778413574847
20.22,41.73995872498657
20.23,41.74241302880444
20.24,41.745153910698434
20.25,41.74818824345449
20.26,41.75152290669631
20.27,41.75516478442141
20.28,41.75912076252512
20.29,41.76339772631371
20.3,41.76800255800703
20.31,41.77294213423147
20.32,41.778223323504015
20.33,41.78385298370783
20.34,41.78983795956061
20.35,41.79618508007568
20.36,41.80290115601723
20.37,41.80999297735005
20.38,41.81746731068462
20.39,41.82533089671799
20.4,41.83359044767178
20.41,41.84225264472738
20.42,41.85132413545937
20.43,41.86081153126816
20.44,41.870721404811874
20.45,41.881060287439
20.46,41.89183466662209
20.47,41.90305098339323
20.48,41.914715629782215
20.49,41.92683494625817
20.5,41.93941521917516
20.51,41.95246267822261
20.52,41.965983493881474
20.53,41.97998377488654
20.54,41.99446956569586
20.55,42.00944684396811
20.56,42.02492151804818
20.57,42.04089942446239
20.58,42.05738632542345
20.59,42.074387906346274
20.6,42.09190977337528
20.61,42.10995745092384
20.62,42.12853637922667
20.63,42.14765191190593
20.64,42.16730931355176
20.65,42.18751375731768
20.66,42.20827032253212
20.67,42.22958399232633
20.68,42.25145965127955
20.69,42.27390208308221
20.7,42.29691596821778
20.71,42.32050588166393
20.72,42.34467629061386
20.73,42.36943155221847
20.74,42.39477591134966
20.75,42.42071349838624
20.76,42.44724832702234
20.77,42.474384292099366
20.78,42.502125167462346
20.79,42.53047460384084
20.8,42.55943612675555
20.81,42.58901313445105
20.82,42.61920889585527
20.83,42.65002654856652
20.84,42.68146909686857
20.85,42.71353940977442
20.86,42.74624021909947
20.87,42.77957411756473
20.88,42.81354355693048
20.89,42.84815084616114
20.9,42.88339814962206
20.91,42.919287485308544
20.92,42.95582072310789
20.93,42.99299958309501
20.94,43.03082563386204
20.95,43.06930029088269
20.96,43.10842481491191
20.97,43.148200310421146
20.98,43.18862772406992
20.99,43.22970784321437
21.0,43.27144129445298
21.01,43.313828542210246
21.02,43.35686988735861
21.03,43.400565465879424
21.04,43.44491524756297
21.05,43.48991903474846
21.06,43.53557646110432
21.07,43.581886990449
21.08,43.628849915613166
21.09,43.676464357343264
21.1,43.72472926324734
21.11,43.773643406783
21.12,43.82320538628854
21.13,43.87341362405692
21.14,43.924266365453626
21.15,43.97576167807845
21.16,44.02789745097149
21.17,44.08067139386392
21.18,44.13408103647384
21.19,44.18812372784736
21.2,44.24279663574539
21.21,44.298096746076496
21.22,44.35402086237582
21.23,44.41056560533081
21.24,44.46772741235348
21.25,44.52550253719996
21.26,44.58388704963735
21.27,44.64287683515802
21.28,44.70246759474176
21.29,44.7626548446659
21.3,44.82343391636377
21.31,44.8847999563312
21.32,44.946747926082
21.33,45.00927260215179
21.34,45.07236857615085
21.35,45.13603025486616
21.36,45.20025186041214
21.37,45.26502743043101
21.38,45.33035081834236
21.39,45.39621569364216
21.4,45.46261554225115
21.41,45.52954366691315
21.42,45.59699318764255
21.43,45.66495704222168
21.44,45.73342798674807
21.45,45.80239859623089
21.46,45.87186126523753
21.47,45.94180820858968
21.48,46.0122314621091
21.49,46.08312288341288
21.5,46.15447415275844
21.51,46.22627677393799
21.52,46.29852207522216
21.53,46.37120121035344
21.54,46.44430515958821
21.55,46.51782473078851
21.56,46.59175056056224
21.57,46.66607311545264
21.58,46.74078269317605
21.59,46.81586942390844
21.6,46.89132327162027
21.61,46.967134035459175
21.62,47.04329135118108
21.63,47.119784692628414
21.64,47.19660337325642
21.65,47.27373654770618
21.66,47.351173213424914
21.67,47.42890221233288
21.68,47.50691223253665
21.69,47.5851918100887
21.7,47.66372933079247
21.71,47.74251303205341
21.72,47.8215310047746
21.73,47.90077119529785
21.74,47.98022140738865
21.75,48.05986930426558
21.76,48.13970241067359
21.77,48.21970811499997
21.78,48.299873671434085
21.79,48.380186202168815
21.8,48.4606326996448
21.81,48.54120002883565
21.82,48.62187492957506
21.83,48.7026440189239
21.84,48.7834937935782
21.85,48.86441063231666
21.86,48.94538079848729
21.87,49.02639044253321
21.88,49.10742560455621
21.89,49.18847221691863
21.9,49.26951610688178
21.91,49.35054299928173
21.92,49.431538519240455
21.93,49.51248819491304
21.94,49.59337746026969
21.95,49.67419165791182
21.96,49.75491604192239
21.97,49.83553578074883
21.98,49.91603596011901
21.99,49.996401585988686
22.0,50.076617587520445
22.01,50.15666882009329
22.02,50.23654006834189
22.03,50.31621604922558
22.04,50.39568141512548
22.05,50.47492075697005
22.06,50.55391860738737
22.07,50.632659443884535
22.08,50.71112769205242
22.09,50.78930772879578
22.1,50.86718388558794
22.11,50.94474045174863
22.12,51.021961677745466
22.13,51.098831778517
22.14,51.17533493681767
22.15,51.25145530658311
22.16,51.32717701631563
22.17,51.40248417248879
22.18,51.477360862970166
22.19,51.55179116046207
22.2,51.62575912595859
22.21,51.69924881221922
22.22,51.77224426725714
22.23,51.844729537842326
22.24,51.916688673017866
22.25,51.98810572762942
22.26,52.05896476586645
22.27,52.12924986481444
22.28,52.19894511801777
22.29,52.26803463905156
22.3,52.33650256510269
22.31,52.40433306055805
22.32,52.471510320600245
22.33,52.53801857480887
22.34,52.60384209076737
22.35,52.66896517767421
22.36,52.73337218995741
22.37,52.79704753089192
22.38,52.85997565621855
22.39,52.92214107776417
22.4,52.983528367061545
22.41,53.04412215896869
22.42,53.10390715528641
22.43,53.16286812837315
22.44,53.2209899247567
22.45,53.27825746874133
22.46,53.33465576600989
22.47,53.39016990721968
22.48,53.44478507159175
22.49,53.49848653049178
22.5,53.55125965100296
22.51,53.60308989948879
22.52,53.65396284514561
22.53,53.70386416354394
22.54,53.75277964015741
22.55,53.800695173878815
22.56,53.84759678052206
22.57,53.89347059630956
22.58,53.9383028813436
22.59,53.98208002306163
22.6,54.024788539673736
22.61,54.06641508358209
22.62,54.1069464447813
22.63,54.14636955423863
22.64,54.18467148725358
22.65,54.221839466795686
22.66,54.25786086681984
22.67,54.29272321555833
22.68,54.32641419878857
22.69,54.3589216630759
22.7,54.39023361899049
22.71,54.42033824429769
22.72,54.44922388712066
22.73,54.47687906907496
22.74,54.50329248837389
22.75,54.528453022903896
22.76,54.55234973326935
22.77,54.57497186580586
22.78,54.59630885556109
22.79,54.61635032924284
22.8,54.63508610813297
22.81,54.65250621096696
22.82,54.66860085677797
22.83,54.68336046770497
22.84,54.69677567176373
22.85,54.70883730558047
22.86,54.71953641708716
22.87,54.72886426817762
22.88,54.73681233732411
22.89,54.74337232215319
22.9,54.748536141980665
22.91,54.752295940304606
22.92,54.75464408725575
22.93,54.75557318200484
22.94,54.75507605512611
22.95,54.75314577091616
22.96,54.74977562966775
22.97,54.74495916989784
22.98,54.73869017052925
22.99,54.73096265302511
23.0,54.72177088347594
23.01,54.71110937463841
23.02,54.6989728879253
23.03,54.68535643534598
23.04,54.67025528139731
23.05,54.65366494490362
23.06,54.63558120080601
23.07,54.61600008189996
23.08,54.59491788052085
23.09,54.57233115017703
23.1,54.54823670712972
23.11,54.52263163191949
23.12,54.49551327083843
23.13,54.46687923734837
23.14,54.43672741344363
23.15,54.40505595095877
23.16,54.371863272820505
23.17,54.33714807424332
23.18,54.30090932386857
23.19,54.26314626484672
23.2,54.22385841586218
23.21,54.183045572100255
23.22,54.1407078061565
23.23,54.09684546888718
23.24,54.051459190201584
23.25,54.00454987979488
23.26,53.95611872782198
23.27,53.90616720551167
23.28,53.85469706572109
23.29,53.801710343430045
23.3,53.74720935617482
23.31,53.69119670442191
23.32,53.63367527188044
23.33,53.57464822575419
23.34,53.51411901693207
23.35,53.45209138011748
23.36,53.38856933389626
23.37,53.32355718074301
23.38,53.25705950696559
23.39,53.189081182588026
23.4,53.11962736117131
23.41,53.04870347957231
23.42,52.9763152576404
23.43,52.9024686978524
23.44,52.827170084884806
23.45,52.75042598512438
23.46,52.67224324611606
23.47,52.59262899594906
23.48,52.511590642580536
23.49,52.42913587309734
23.5,52.34527265291543
23.51,52.26000922491749
23.52,52.17335410852855
23.53,52.08531609872951
23.54,51.99590426500939
23.55,51.90512795025547
23.56,51.81299676958226
23.57,51.71952060909892
23.58,51.62470962461583
23.59,51.52857424028963
23.6,51.43112514720801
23.61,51.33237330191365
23.62,51.232329924867614
23.63,51.13100649885314
23.64,51.028414767318935
23.65,50.924566732663294
23.66,50.819474654458745
23.67,50.7131510476176
23.68,50.60560868049883
23.69,50.49686057295657
23.7,50.386919994330576
23.71,50.27580046137868
23.72,50.16351573615249
23.73,50.05007982381535
23.74,49.93550697040444
23.75,49.81981166053629
23.76,49.70300861505642
23.77,49.585112788634255
23.78,49.466139367302375
23.79,49.34610376594216
23.8,49.22502162571464
23.81,49.10290881143881
23.82,48.9797814089161
23.83,48.85565572220319
23.84,48.73054827083234
23.85,48.6044757869805
23.86,48.47745521258787
23.87,48.34950369642576
23.88,48.22063859111512
23.89,48.09087745009568
23.9,47.960238024546925
23.91,47.82873826026096
23.92,47.69639629446786
23.93,47.563230452615215
23.94,47.42925924510068
23.95,47.29450136396008
23.96,47.15897567951018
23.97,47.02270123694808
23.98,46.88569725290676
23.99,46.74798311196863
24.0,46.60957836313685
24.01,46.470502716265415
24.02,46.33077603844946
24.03,46.19041835037505
24.04,46.04944982263094
24.05,45.90789077198146
24.06,45.76576165760272
24.07,45.62308307728153
24.08,45.4798757635793
24.09,45.33616057996049
24.1,45.191958516886814
24.11,45.04729068787869
24.12,44.90217832554346
24.13,44.75664277757263
24.14,44.61070550270761
24.15,44.46438806667622
24.16,44.31771213809954
24.17,44.17069948437055
24.18,44.02337196750595
24.19,43.875751539970864
24.2,43.72786024047848
24.21,43.57972018976456
24.22,43.43135358633877
24.23,43.28278270221237
24.24,43.13402987860497
24.25,42.98511752162936
24.26,42.83606809795666
24.27,42.68690413046251
24.28,42.53764819385472
24.29,42.38832291028398
24.3,42.23895094493792
24.31,42.08955500162034
24.32,41.94015781831538
24.33,41.79078216273908
24.34,41.64145082787803
24.35,41.49218662751628
24.36,41.343012391752616
24.37,41.19395096250756
24.38,41.04502518902226
24.39,40.89625792334967
24.4,40.74767201583938
24.41,40.5992903106168
24.42,40.451135641057526
24.43,40.303230825259
24.44,40.155598661508414
24.45,40.00826192375028
24.46,39.86124335705255
24.47,39.71456567307377
24.48,39.56825154553124
24.49,39.42232360567232
24.5,39.27680443774842
24.51,39.1317165744939
24.52,38.98708249261084
24.53,38.84292460825928
24.54,38.69926527255619
24.55,38.55612676708195
24.56,38.41353129939705
24.57,38.27150099856871
24.58,38.13005791070981
24.59,37.98922399452948
24.6,37.84902111689766
24.61,37.7094710484245
24.62,37.5705954590544
24.63,37.43241591367752
24.64,37.29495386775803
24.65,37.15823066298134
24.66,37.022267522920565
24.67,36.88708554872337
24.68,36.75270571482052
24.69,36.619148864656346
24.7,36.48643570644333
24.71,36.35458680893993
24.72,36.22362259725487
24.73,36.09356334867661
24.74,35.9644291885308
24.75,35.836240086065345
24.76,35.70901585036465
24.77,35.5827761262941
24.78,35.45754039047497
24.79,35.33332794729179
24.8,35.210157924931785
24.81,35.088049271458615
24.82,34.96702075092004
24.83,34.847090939491565
24.84,34.728278221656154
24.85,34.610600786421
24.86,34.49407662357285
24.87,34.37872351997164
24.88,34.264559055884526
24.89,34.15160060136006
24.9,34.0398653126442
24.91,33.92937012863842
24.92,33.82013176740084
24.93,33.71216672269169
24.94,33.60549126056291
24.95,33.500121415994016
24.96,33.396072989573376
24.97,33.29336154422742
